anio,mes,indice_tiempo,cuenca,produccion_petroleo_promedio_dia_m3
2018,11,2018-11,DEL COLORADO,0
2018,11,2018-11,GOLFO SAN JORGE,37032.4647594407
2018,11,2018-11,LOS BOLSONES,0
2018,11,2018-11,MALVINAS,0
2018,11,2018-11,NEUQUINA,34252.6469768733
2018,11,2018-11,ÑIRIHUAU,0
2018,11,2018-11,NORESTE,0
2018,11,2018-11,NOROESTE,816.502366666667
2018,12,2018-12,AUSTRAL,3524.32710793548
2018,12,2018-12,CAÑADON ASFALTO,0
2018,12,2018-12,CUYANA,3672.39180645161
2018,12,2018-12,DEL COLORADO,0
2018,12,2018-12,GOLFO SAN JORGE,36890.3114837742
2018,12,2018-12,LOS BOLSONES,0
2018,12,2018-12,MALVINAS,0
2018,12,2018-12,NEUQUINA,34418.0220704926
2018,12,2018-12,ÑIRIHUAU,0
2018,12,2018-12,NORESTE,0
2018,12,2018-12,NOROESTE,791.933612903226
2019,1,2019-01,AUSTRAL,3528.01194935484
2019,1,2019-01,CAÑADON ASFALTO,0
2019,1,2019-01,CUYANA,3622.83380645161
2019,1,2019-01,DEL COLORADO,0
2019,1,2019-01,GOLFO SAN JORGE,36762.2193225806
2019,1,2019-01,LOS BOLSONES,0
2019,1,2019-01,MALVINAS,0
2019,1,2019-01,NEUQUINA,34873.3811091426
2019,1,2019-01,ÑIRIHUAU,0
2019,1,2019-01,NORESTE,0
2019,1,2019-01,NOROESTE,843.259806451613
2019,2,2019-02,AUSTRAL,3262.96189828571
2019,2,2019-02,CAÑADON ASFALTO,0
2019,2,2019-02,CUYANA,3756.84967857143
2019,2,2019-02,DEL COLORADO,0
2019,2,2019-02,GOLFO SAN JORGE,37064.7073571429
2019,2,2019-02,LOS BOLSONES,0
2019,2,2019-02,MALVINAS,0
2019,2,2019-02,NEUQUINA,34737.3257797536
2019,2,2019-02,ÑIRIHUAU,0
2019,2,2019-02,NORESTE,0
2019,2,2019-02,NOROESTE,933.738928571429
2019,3,2019-03,AUSTRAL,3429.05606667742
2019,3,2019-03,CAÑADON ASFALTO,0
2019,3,2019-03,CUYANA,3776.22477419355
2019,3,2019-03,DEL COLORADO,0
2019,3,2019-03,GOLFO SAN JORGE,37136.8658709677
2019,3,2019-03,LOS BOLSONES,0
2019,3,2019-03,MALVINAS,0
2019,3,2019-03,NEUQUINA,34682.6861814806
2019,3,2019-03,ÑIRIHUAU,0
2019,3,2019-03,NORESTE,0
2019,3,2019-03,NOROESTE,871.158548387097
2019,4,2019-04,AUSTRAL,3596.56530003333
2019,4,2019-04,CAÑADON ASFALTO,0
2019,4,2019-04,CUYANA,3737.37223333333
2019,4,2019-04,DEL COLORADO,0
2019,4,2019-04,GOLFO SAN JORGE,37164.5322666667
2019,4,2019-04,LOS BOLSONES,0
2019,4,2019-04,MALVINAS,0
2019,4,2019-04,NEUQUINA,35479.2194184287
2019,4,2019-04,ÑIRIHUAU,0
2019,4,2019-04,NORESTE,0
2019,4,2019-04,NOROESTE,740.621866666667
2019,5,2019-05,AUSTRAL,3697.826522
2019,5,2019-05,CAÑADON ASFALTO,0
2019,5,2019-05,CUYANA,3775.60912903226
2019,5,2019-05,DEL COLORADO,0
2019,5,2019-05,GOLFO SAN JORGE,36556.0474193548
2019,5,2019-05,MALVINAS,0
2019,5,2019-05,NEUQUINA,35726.257620751
2019,5,2019-05,ÑIRIHUAU,0
2019,5,2019-05,NORESTE,0
2019,5,2019-05,NOROESTE,707.149225806452
2019,6,2019-06,AUSTRAL,3757.753218
2019,6,2019-06,CAÑADON ASFALTO,0
2019,6,2019-06,CUYANA,3694.9547
2019,6,2019-06,DEL COLORADO,0
2019,6,2019-06,GOLFO SAN JORGE,36245.8043333333
2019,6,2019-06,MALVINAS,0
2019,6,2019-06,NEUQUINA,34775.242724335
2019,6,2019-06,ÑIRIHUAU,0
2019,6,2019-06,NORESTE,0
2019,6,2019-06,NOROESTE,718.948997466667
2019,7,2019-07,AUSTRAL,3720.63839264516
2019,7,2019-07,CAÑADON ASFALTO,0
2019,7,2019-07,CUYANA,3792.06270967742
2019,7,2019-07,DEL COLORADO,0
2019,7,2019-07,GOLFO SAN JORGE,36166.6659354839
2019,7,2019-07,MALVINAS,0
2019,7,2019-07,NEUQUINA,35921.5655772397
2019,7,2019-07,ÑIRIHUAU,0
2019,7,2019-07,NORESTE,0
2019,7,2019-07,NOROESTE,717.959552258064
2019,8,2019-08,AUSTRAL,3726.72488906452
2019,8,2019-08,CAÑADON ASFALTO,0
2019,8,2019-08,CUYANA,3789.4684516129
2019,8,2019-08,DEL COLORADO,0
2019,8,2019-08,GOLFO SAN JORGE,36246.4051622065
2019,8,2019-08,MALVINAS,0
2019,8,2019-08,NEUQUINA,38102.6670178894
2019,8,2019-08,ÑIRIHUAU,0
2019,8,2019-08,NORESTE,0
2019,8,2019-08,NOROESTE,711.015440322581
2019,9,2019-09,AUSTRAL,3454.36969166667
2019,9,2019-09,CAÑADON ASFALTO,0
2019,9,2019-09,CUYANA,3708.92763333333
2019,9,2019-09,DEL COLORADO,0
2019,9,2019-09,GOLFO SAN JORGE,36215.6048
2019,9,2019-09,MALVINAS,0
2019,9,2019-09,NEUQUINA,38101.9692772283
2019,9,2019-09,ÑIRIHUAU,0
2019,9,2019-09,NORESTE,0
2019,9,2019-09,NOROESTE,738.404021566667
2019,10,2019-10,AUSTRAL,3172.55841445161
2019,10,2019-10,CAÑADON ASFALTO,0
2019,10,2019-10,CUYANA,3702.36058064516
2019,10,2019-10,DEL COLORADO,0
2019,10,2019-10,GOLFO SAN JORGE,36258.9152580645
2019,10,2019-10,MALVINAS,0
2019,10,2019-10,MALVINAS OESTE,0
2019,10,2019-10,NEUQUINA,37890.5694103674
2019,10,2019-10,ÑIRIHUAU,0
2019,10,2019-10,NORESTE,0
2019,10,2019-10,NOROESTE,732.139775935484
2019,11,2019-11,AUSTRAL,2946.23645183333
2019,11,2019-11,CAÑADON ASFALTO,0
2019,11,2019-11,CUYANA,3605.09203333333
2019,11,2019-11,DEL COLORADO,0
2019,11,2019-11,GOLFO SAN JORGE,36210.1902099733
2019,11,2019-11,MALVINAS,0
2019,11,2019-11,MALVINAS OESTE,0
2019,11,2019-11,NEUQUINA,38151.9890558143
2019,11,2019-11,ÑIRIHUAU,0
2019,11,2019-11,NORESTE,0
2019,11,2019-11,NOROESTE,826.011724166667
2019,12,2019-12,AUSTRAL,2992.25848632258
2019,12,2019-12,CAÑADON ASFALTO,0
2019,12,2019-12,CUYANA,3610.90032258065
2019,12,2019-12,DEL COLORADO,0
2019,12,2019-12,GOLFO SAN JORGE,36173.8311228086
2019,12,2019-12,MALVINAS,0
2019,12,2019-12,MALVINAS OESTE,0
2019,12,2019-12,NEUQUINA,38640.5712299539
2019,12,2019-12,ÑIRIHUAU,0
2019,12,2019-12,NORESTE,0
2019,12,2019-12,NOROESTE,793.00013016129
2020,1,2020-01,AUSTRAL,3044.92717474194
2020,1,2020-01,CAÑADON ASFALTO,0
2020,1,2020-01,CUYANA,3509.91548387097
2020,1,2020-01,DEL COLORADO,0
2020,1,2020-01,GOLFO SAN JORGE,35749.4175138508
2020,1,2020-01,MALVINAS,0
2020,1,2020-01,MALVINAS OESTE,0
2020,1,2020-01,NEUQUINA,38510.1186058255
2020,1,2020-01,ÑIRIHUAU,0
2020,1,2020-01,NORESTE,0
2020,1,2020-01,NOROESTE,791.366064516129
2020,2,2020-02,AUSTRAL,2873.11011993103
2020,2,2020-02,CAÑADON ASFALTO,0
2020,2,2020-02,CUYANA,3575.89948275862
2020,2,2020-02,DEL COLORADO,0
2020,2,2020-02,GOLFO SAN JORGE,35495.0661497888
2020,2,2020-02,MALVINAS,0
2020,2,2020-02,MALVINAS OESTE,0
2020,2,2020-02,NEUQUINA,39362.4592154921
2020,2,2020-02,ÑIRIHUAU,0
2020,2,2020-02,NORESTE,0
2020,2,2020-02,NOROESTE,772.976818931034
2020,3,2020-03,AUSTRAL,2658.48743748387
2020,3,2020-03,CAÑADON ASFALTO,0
2020,3,2020-03,CUYANA,3588.30777419355
2020,3,2020-03,DEL COLORADO,0
2020,3,2020-03,GOLFO SAN JORGE,35765.9487741936
2020,3,2020-03,MALVINAS,0
2020,3,2020-03,MALVINAS OESTE,0
2020,3,2020-03,NEUQUINA,39523.4855132158
2020,3,2020-03,ÑIRIHUAU,0
2020,3,2020-03,NORESTE,0
2020,3,2020-03,NOROESTE,895.43887416129
2020,4,2020-04,AUSTRAL,1963.0809081
2020,4,2020-04,CAÑADON ASFALTO,0
2020,4,2020-04,CUYANA,3206.60053333333
2020,4,2020-04,GOLFO SAN JORGE,35186.1203
2020,4,2020-04,MALVINAS,0
2020,4,2020-04,MALVINAS OESTE,0
2020,4,2020-04,NEUQUINA,32097.58813244
2020,4,2020-04,ÑIRIHUAU,0
2020,4,2020-04,NORESTE,0
2020,4,2020-04,NOROESTE,798.5743852
2020,5,2020-05,ARGENTINA NORTE,0
2020,5,2020-05,AUSTRAL,2064.92616629032
2020,5,2020-05,CAÑADON ASFALTO,0
2020,5,2020-05,CUYANA,2985.79451612903
2020,5,2020-05,GOLFO SAN JORGE,33820.7718064516
2020,5,2020-05,MALVINAS,0
2020,5,2020-05,MALVINAS OESTE,0
2020,5,2020-05,NEUQUINA,31562.7223097452
2020,5,2020-05,ÑIRIHUAU,0
2020,5,2020-05,NORESTE,0
2020,5,2020-05,NOROESTE,738.981677032258
2020,6,2020-06,ARGENTINA NORTE,0
2020,6,2020-06,AUSTRAL,2334.57770733333
2020,6,2020-06,CAÑADON ASFALTO,0
2020,6,2020-06,CUYANA,2826.57
2020,6,2020-06,GOLFO SAN JORGE,33185.4687
2020,6,2020-06,MALVINAS,0
2020,6,2020-06,MALVINAS OESTE,0
2020,6,2020-06,NEUQUINA,36017.983845324
2020,6,2020-06,ÑIRIHUAU,0
2020,6,2020-06,NORESTE,0
2020,6,2020-06,NOROESTE,715.068118333333
2020,7,2020-07,ARGENTINA NORTE,0
2020,7,2020-07,AUSTRAL,2325.76794148387
2020,7,2020-07,CAÑADON ASFALTO,0
2020,7,2020-07,CUYANA,3014.10229032258
2020,7,2020-07,GOLFO SAN JORGE,32271.8700645161
2020,7,2020-07,MALVINAS,0
2020,7,2020-07,MALVINAS OESTE,0
2020,7,2020-07,NEUQUINA,36286.0534068016
2020,7,2020-07,ÑIRIHUAU,0
2020,7,2020-07,NORESTE,0
2020,7,2020-07,NOROESTE,745.706528258065
2020,8,2020-08,ARGENTINA NORTE,0
2020,8,2020-08,AUSTRAL,2277.29581241935
2020,8,2020-08,CAÑADON ASFALTO,0
2020,8,2020-08,CUYANA,3337.16970967742
2020,8,2020-08,GOLFO SAN JORGE,32062.8997096774
2020,8,2020-08,MALVINAS,0
2020,8,2020-08,MALVINAS OESTE,0
2020,8,2020-08,NEUQUINA,36682.4037894374
2020,8,2020-08,ÑIRIHUAU,0
2020,8,2020-08,NORESTE,0
2020,8,2020-08,NOROESTE,803.950052225806
2020,9,2020-09,ARGENTINA NORTE,0
2020,9,2020-09,AUSTRAL,2663.54033836667
2020,9,2020-09,CAÑADON ASFALTO,0
2020,9,2020-09,CUYANA,3249.22943333333
2020,9,2020-09,GOLFO SAN JORGE,32730.3320666667
2020,9,2020-09,MALVINAS,0
2020,9,2020-09,MALVINAS OESTE,0
2020,9,2020-09,NEUQUINA,35355.924788015
2020,9,2020-09,ÑIRIHUAU,0
2020,9,2020-09,NORESTE,0
2020,9,2020-09,NOROESTE,834.5506189
2020,10,2020-10,ARGENTINA NORTE,0
2020,10,2020-10,AUSTRAL,2757.85306235484
2020,10,2020-10,CAÑADON ASFALTO,0
2020,10,2020-10,CUYANA,3208.39622580645
2020,10,2020-10,GOLFO SAN JORGE,32942.1493225806
2020,10,2020-10,MALVINAS,0
2020,10,2020-10,MALVINAS OESTE,0
2020,10,2020-10,NEUQUINA,35663.5270131732
2020,10,2020-10,ÑIRIHUAU,0
2020,10,2020-10,NORESTE,0
2020,10,2020-10,NOROESTE,856.096626193548
2020,11,2020-11,ARGENTINA NORTE,0
2020,11,2020-11,AUSTRAL,2616.29717536667
2020,11,2020-11,CAÑADON ASFALTO,0
2020,11,2020-11,CUYANA,3192.5324
2020,11,2020-11,GOLFO SAN JORGE,32745.0961666667
2020,11,2020-11,MALVINAS,0
2020,11,2020-11,MALVINAS OESTE,0
2020,11,2020-11,NEUQUINA,36007.403135325
2020,11,2020-11,ÑIRIHUAU,0
2020,11,2020-11,NORESTE,0
2020,11,2020-11,NOROESTE,797.981773813887
2020,12,2020-12,ARGENTINA NORTE,0
2020,12,2020-12,AUSTRAL,2677.82900393548
2020,12,2020-12,CAÑADON ASFALTO,0
2020,12,2020-12,CUYANA,3145.26219354839
2020,12,2020-12,GOLFO SAN JORGE,33141.1351290323
2020,12,2020-12,MALVINAS,0
2020,12,2020-12,MALVINAS OESTE,0
2020,12,2020-12,NEUQUINA,36527.8834443813
2020,12,2020-12,ÑIRIHUAU,0
2020,12,2020-12,NORESTE,0
2020,12,2020-12,NOROESTE,786.198093548387
2021,1,2021-01,ARGENTINA NORTE,0
2021,1,2021-01,AUSTRAL,2610.68728219355
2021,1,2021-01,CAÑADON ASFALTO,0
2021,1,2021-01,CUYANA,3113.32970967742
2021,1,2021-01,GOLFO SAN JORGE,33063.2474516129
2021,1,2021-01,MALVINAS OESTE,0
2021,1,2021-01,NEUQUINA,38037.3996765829
2021,1,2021-01,ÑIRIHUAU,0
2021,1,2021-01,NORESTE,0
2021,1,2021-01,NOROESTE,664.113419354839
2021,2,2021-02,ARGENTINA NORTE,0
2021,2,2021-02,AUSTRAL,2623.55246096429
2021,2,2021-02,CAÑADON ASFALTO,0
2021,2,2021-02,CUYANA,2956.98646428571
2021,2,2021-02,GOLFO SAN JORGE,33019.0676785714
2021,2,2021-02,MALVINAS OESTE,0
2021,2,2021-02,NEUQUINA,38999.3611194611
2021,2,2021-02,ÑIRIHUAU,0
2021,2,2021-02,NORESTE,0
2021,2,2021-02,NOROESTE,727.772678571429
2021,3,2021-03,ARGENTINA NORTE,0
2021,3,2021-03,AUSTRAL,2547.90087896774
2021,3,2021-03,CAÑADON ASFALTO,0
2021,3,2021-03,CUYANA,2993.1184516129
2021,3,2021-03,GOLFO SAN JORGE,32545.8505483871
2021,3,2021-03,MALVINAS OESTE,0
2021,3,2021-03,NEUQUINA,40249.0671941168
2021,3,2021-03,ÑIRIHUAU,0
2021,3,2021-03,NORESTE,0
2021,3,2021-03,NOROESTE,745.009516129032
2021,4,2021-04,ARGENTINA NORTE,0
2021,4,2021-04,AUSTRAL,2660.22002046667
2021,4,2021-04,CAÑADON ASFALTO,0
2021,4,2021-04,CUYANA,3133.1029
2021,4,2021-04,GOLFO SAN JORGE,32789.0873
2021,4,2021-04,MALVINAS OESTE,0
2021,4,2021-04,NEUQUINA,40629.7697716497
2021,4,2021-04,ÑIRIHUAU,0
2021,4,2021-04,NORESTE,0
2021,4,2021-04,NOROESTE,763.5438
2021,5,2021-05,ARGENTINA NORTE,0
2021,5,2021-05,AUSTRAL,2582.95900906452
2021,5,2021-05,CAÑADON ASFALTO,0
2021,5,2021-05,CUYANA,3161.00690322581
2021,5,2021-05,GOLFO SAN JORGE,32943.3059129032
2021,5,2021-05,MALVINAS OESTE,0
2021,5,2021-05,NEUQUINA,40803.96226455
2021,5,2021-05,ÑIRIHUAU,0
2021,5,2021-05,NORESTE,0
2021,5,2021-05,NOROESTE,702.756251269623
2021,6,2021-06,ARGENTINA NORTE,0
2021,6,2021-06,AUSTRAL,2501.39835626667
2021,6,2021-06,CAÑADON ASFALTO,0
2021,6,2021-06,CUYANA,3039.96
2021,6,2021-06,GOLFO SAN JORGE,32497.941
2021,6,2021-06,MALVINAS OESTE,0
2021,6,2021-06,NEUQUINA,41207.3441575763
2021,6,2021-06,ÑIRIHUAU,0
2021,6,2021-06,NORESTE,0
2021,6,2021-06,NOROESTE,660.13456548882
2021,7,2021-07,ARGENTINA NORTE,0
2021,7,2021-07,AUSTRAL,2501.18804522581
2021,7,2021-07,CAÑADON ASFALTO,0
2021,7,2021-07,CUYANA,3091.51422580645
2021,7,2021-07,GOLFO SAN JORGE,32145.4116806452
2021,7,2021-07,MALVINAS OESTE,0
2021,7,2021-07,NEUQUINA,42984.2318251165
2021,7,2021-07,ÑIRIHUAU,0
2021,7,2021-07,NORESTE,0
2021,7,2021-07,NOROESTE,666.866193548387
2021,8,2021-08,ARGENTINA NORTE,0
2021,8,2021-08,AUSTRAL,2458.12659751613
2021,8,2021-08,CAÑADON ASFALTO,0
2021,8,2021-08,CUYANA,3136.36329032258
2021,8,2021-08,GOLFO SAN JORGE,32342.1340322581
2021,8,2021-08,MALVINAS OESTE,0
2021,8,2021-08,NEUQUINA,42261.1871600429
2021,8,2021-08,ÑIRIHUAU,0
2021,8,2021-08,NORESTE,0
2021,8,2021-08,NOROESTE,688.130612903226
2021,9,2021-09,ARGENTINA NORTE,0
2021,9,2021-09,AUSTRAL,2405.22773116667
2021,9,2021-09,CAÑADON ASFALTO,0
2021,9,2021-09,CUYANA,3036.38703333333
2021,9,2021-09,GOLFO SAN JORGE,32697.06564
2021,9,2021-09,MALVINAS OESTE,0
2021,9,2021-09,NEUQUINA,44388.3294974547
2021,9,2021-09,ÑIRIHUAU,0
2021,9,2021-09,NORESTE,0
2021,9,2021-09,NOROESTE,694.738966666667
2021,10,2021-10,ARGENTINA NORTE,0
2021,10,2021-10,AUSTRAL,2297.87331712903
2021,10,2021-10,CAÑADON ASFALTO,0
2021,10,2021-10,CUYANA,3015.84980645161
2021,10,2021-10,GOLFO SAN JORGE,31763.8397193548
2021,10,2021-10,MALVINAS OESTE,0
2021,10,2021-10,NEUQUINA,46975.440602311
2021,10,2021-10,ÑIRIHUAU,0
2021,10,2021-10,NORESTE,0
2021,10,2021-10,NOROESTE,693.450936356774
2021,11,2021-11,ARGENTINA NORTE,0
2021,11,2021-11,AUSTRAL,2263.0099139
2021,11,2021-11,CAÑADON ASFALTO,0
2021,11,2021-11,CUYANA,3021.20916666667
2021,11,2021-11,GOLFO SAN JORGE,32691.8536
2021,11,2021-11,MALVINAS OESTE,0
2021,11,2021-11,NEUQUINA,48346.8516846429
2021,11,2021-11,ÑIRIHUAU,0
2021,11,2021-11,NORESTE,0
2021,11,2021-11,NOROESTE,697.41071756622
2021,12,2021-12,ARGENTINA NORTE,0
2021,12,2021-12,AUSTRAL,2083.77368425806
2021,12,2021-12,CAÑADON ASFALTO,0
2021,12,2021-12,CUYANA,3000.00006451613
2021,12,2021-12,GOLFO SAN JORGE,32190.0460645161
2021,12,2021-12,MALVINAS OESTE,0
2021,12,2021-12,NEUQUINA,49405.4147892132
2021,12,2021-12,ÑIRIHUAU,0
2021,12,2021-12,NORESTE,0
2021,12,2021-12,NOROESTE,674.248596304439
2022,1,2022-01,ARGENTINA NORTE,0
2022,1,2022-01,AUSTRAL,2129.48065132258
2022,1,2022-01,CAÑADON ASFALTO,0
2022,1,2022-01,CUYANA,3023.12674193548
2022,1,2022-01,GOLFO SAN JORGE,32086.294516129
2022,1,2022-01,MALVINAS OESTE,0
2022,1,2022-01,NEUQUINA,51117.2779534229
2022,1,2022-01,ÑIRIHUAU,0
2022,1,2022-01,NORESTE,0
2022,1,2022-01,NOROESTE,660.386288180913
2022,2,2022-02,ARGENTINA NORTE,0
2022,2,2022-02,AUSTRAL,2092.17703717857
2022,2,2022-02,CAÑADON ASFALTO,0
2022,2,2022-02,CUYANA,3005.25471428571
2022,2,2022-02,GOLFO SAN JORGE,32436.7710285714
2022,2,2022-02,MALVINAS OESTE,0
2022,2,2022-02,NEUQUINA,50733.1920956222
2022,2,2022-02,ÑIRIHUAU,0
2022,2,2022-02,NORESTE,0
2022,2,2022-02,NOROESTE,688.419415371011
2022,3,2022-03,ARGENTINA NORTE,0
2022,3,2022-03,AUSTRAL,1893.28453245161
2022,3,2022-03,CAÑADON ASFALTO,0
2022,3,2022-03,CUYANA,3017.98164516129
2022,3,2022-03,GOLFO SAN JORGE,32209.8713612903
2022,3,2022-03,MALVINAS OESTE,0
2022,3,2022-03,NEUQUINA,51635.7108523271
2022,3,2022-03,ÑIRIHUAU,0
2022,3,2022-03,NORESTE,0
2022,3,2022-03,NOROESTE,712.279627184677
2022,4,2022-04,ARGENTINA NORTE,0
2022,4,2022-04,AUSTRAL,2095.2698423
2022,4,2022-04,CAÑADON ASFALTO,0
2022,4,2022-04,CUYANA,2977.49133333333
2022,4,2022-04,GOLFO SAN JORGE,32177.1545233333
2022,4,2022-04,MALVINAS OESTE,0
2022,4,2022-04,NEUQUINA,52545.8304979508
2022,4,2022-04,ÑIRIHUAU,0
2022,4,2022-04,NORESTE,0
2022,4,2022-04,NOROESTE,702.838442050583
2022,5,2022-05,ARGENTINA NORTE,0
2022,5,2022-05,AUSTRAL,2300.622035
2022,5,2022-05,CAÑADON ASFALTO,0
2022,5,2022-05,CUYANA,3006.811
2022,5,2022-05,GOLFO SAN JORGE,32205.3226451613
2022,5,2022-05,MALVINAS OESTE,0
2022,5,2022-05,NEUQUINA,53423.0911495748
2022,5,2022-05,ÑIRIHUAU,0
2022,5,2022-05,NORESTE,0
2022,5,2022-05,NOROESTE,722.962611008523
2022,6,2022-06,ARGENTINA NORTE,0
2022,6,2022-06,AUSTRAL,2296.4280287
2022,6,2022-06,CAÑADON ASFALTO,0
2022,6,2022-06,CUYANA,2998.48286666667
2022,6,2022-06,GOLFO SAN JORGE,32161.3632
2022,6,2022-06,MALVINAS OESTE,0
2022,6,2022-06,NEUQUINA,53041.0650885258
2022,6,2022-06,ÑIRIHUAU,0
2022,6,2022-06,NORESTE,0
2022,6,2022-06,NOROESTE,730.886471475107
2022,7,2022-07,ARGENTINA NORTE,0
2022,7,2022-07,AUSTRAL,2261.40308809677
2022,7,2022-07,CAÑADON ASFALTO,0
2022,7,2022-07,CUYANA,2979.76012903226
2022,7,2022-07,GOLFO SAN JORGE,31837.6217387097
2022,7,2022-07,MALVINAS OESTE,0
2022,7,2022-07,NEUQUINA,54356.8827424342
2022,7,2022-07,ÑIRIHUAU,0
2022,7,2022-07,NORESTE,0
2022,7,2022-07,NOROESTE,740.461983846935
2022,8,2022-08,ARGENTINA NORTE,0
2022,8,2022-08,AUSTRAL,2153.06045125806
2022,8,2022-08,CAÑADON ASFALTO,0
2022,8,2022-08,CUYANA,2959.17019354839
2022,8,2022-08,GOLFO SAN JORGE,31922.5789580645
2022,8,2022-08,MALVINAS OESTE,0
2022,8,2022-08,NEUQUINA,55079.2595589183
2022,8,2022-08,ÑIRIHUAU,0
2022,8,2022-08,NORESTE,0
2022,8,2022-08,NOROESTE,749.148183442329
2022,9,2022-09,ARGENTINA NORTE,0
2022,9,2022-09,AUSTRAL,2076.8079082
2022,9,2022-09,CAÑADON ASFALTO,0
2022,9,2022-09,CUYANA,2946.26836666667
2022,9,2022-09,GOLFO SAN JORGE,31919.061
2022,9,2022-09,MALVINAS OESTE,0
2022,9,2022-09,NEUQUINA,56832.988344369
2022,9,2022-09,ÑIRIHUAU,0
2022,9,2022-09,NORESTE,0
2022,9,2022-09,NOROESTE,764.960448525927
2022,10,2022-10,ARGENTINA NORTE,0
2022,10,2022-10,AUSTRAL,1995.92529974194
2022,10,2022-10,CAÑADON ASFALTO,0
2022,10,2022-10,CUYANA,2978.0924516129
2022,10,2022-10,GOLFO SAN JORGE,32556.6250419355
2022,10,2022-10,MALVINAS OESTE,0
2022,10,2022-10,NEUQUINA,58619.3798629029
2022,10,2022-10,ÑIRIHUAU,0
2022,10,2022-10,NORESTE,0
2022,10,2022-10,NOROESTE,774.487733568842
2022,11,2022-11,ARGENTINA NORTE,0
2022,11,2022-11,AUSTRAL,1965.89299923333
2022,11,2022-11,CAÑADON ASFALTO,0
2022,11,2022-11,CUYANA,2919.17683333333
2022,11,2022-11,GOLFO SAN JORGE,32440.4634
2022,11,2022-11,MALVINAS OESTE,0
2022,11,2022-11,NEUQUINA,58717.0101828333
2022,11,2022-11,ÑIRIHUAU,0
2022,11,2022-11,NORESTE,0
2022,11,2022-11,NOROESTE,771.623050730563
2022,12,2022-12,ARGENTINA NORTE,0
2022,12,2022-12,AUSTRAL,1866.7775446129
2022,12,2022-12,CAÑADON ASFALTO,0
2022,12,2022-12,CUYANA,2801.58778387097
2022,12,2022-12,GOLFO SAN JORGE,32504.756716129
2022,12,2022-12,MALVINAS OESTE,0
2022,12,2022-12,NEUQUINA,59263.0027437097
2022,12,2022-12,ÑIRIHUAU,0
2022,12,2022-12,NORESTE,0
2022,12,2022-12,NOROESTE,785.656951260135
2023,1,2023-01,ARGENTINA NORTE,0
2023,1,2023-01,AUSTRAL,1788.19714932258
2023,1,2023-01,CAÑADON ASFALTO,0
2023,1,2023-01,CUYANA,2790.34816129032
2023,1,2023-01,GOLFO SAN JORGE,32485.6249258064
2023,1,2023-01,MALVINAS OESTE,0
2023,1,2023-01,NEUQUINA,60054.5614448065
2023,1,2023-01,ÑIRIHUAU,0
2023,1,2023-01,NORESTE,0
2023,1,2023-01,NOROESTE,814.66654516129
2023,2,2023-02,ARGENTINA NORTE,0
2023,2,2023-02,AUSTRAL,1858.33756707143
2023,2,2023-02,CAÑADON ASFALTO,0
2023,2,2023-02,CUYANA,2775.60228571429
2023,2,2023-02,GOLFO SAN JORGE,32274.633625
2023,2,2023-02,MALVINAS OESTE,0
2023,2,2023-02,NEUQUINA,62032.3522324643
2023,2,2023-02,ÑIRIHUAU,0
2023,2,2023-02,NORESTE,0
2023,2,2023-02,NOROESTE,783.117807180032
2023,3,2023-03,ARGENTINA NORTE,0
2023,3,2023-03,AUSTRAL,1809.59561251613
2023,3,2023-03,CAÑADON ASFALTO,0
2023,3,2023-03,CUYANA,2745.39635483871
2023,3,2023-03,GOLFO SAN JORGE,31791.7501354839
2023,3,2023-03,MALVINAS OESTE,0
2023,3,2023-03,NEUQUINA,63221.4693054537
2023,3,2023-03,ÑIRIHUAU,0
2023,3,2023-03,NORESTE,0
2023,3,2023-03,NOROESTE,773.515541935484
2023,4,2023-04,ARGENTINA NORTE,0
2023,4,2023-04,AUSTRAL,1646.64064224467
2023,4,2023-04,CAÑADON ASFALTO,0
2023,4,2023-04,CUYANA,2752.91543333333
2023,4,2023-04,GOLFO SAN JORGE,32025.0250166667
2023,4,2023-04,MALVINAS OESTE,0
2023,4,2023-04,NEUQUINA,62626.2938628792
2023,4,2023-04,ÑIRIHUAU,0
2023,4,2023-04,NORESTE,0
2023,4,2023-04,NOROESTE,768.004835047467
2023,5,2023-05,ARGENTINA NORTE,0
2023,5,2023-05,AUSTRAL,1784.78803603903
2023,5,2023-05,CAÑADON ASFALTO,0
2023,5,2023-05,CUYANA,2739.0605483871
2023,5,2023-05,GOLFO SAN JORGE,31882.5476225806
2023,5,2023-05,MALVINAS OESTE,0
2023,5,2023-05,NEUQUINA,62673.2322250645
2023,5,2023-05,ÑIRIHUAU,0
2023,5,2023-05,NORESTE,0
2023,5,2023-05,NOROESTE,763.186992473435
2023,6,2023-06,ARGENTINA NORTE,0
2023,6,2023-06,AUSTRAL,1738.15975926333
2023,6,2023-06,CAÑADON ASFALTO,0
2023,6,2023-06,CUYANA,2777.63863333333
2023,6,2023-06,GOLFO SAN JORGE,31835.5383533333
2023,6,2023-06,MALVINAS OESTE,0
2023,6,2023-06,NEUQUINA,61509.4088203
2023,6,2023-06,ÑIRIHUAU,0
2023,6,2023-06,NORESTE,0
2023,6,2023-06,NOROESTE,755.515312189677
2023,7,2023-07,ARGENTINA NORTE,0
2023,7,2023-07,AUSTRAL,1680.25171777935
2023,7,2023-07,CAÑADON ASFALTO,0
2023,7,2023-07,CUYANA,2724.73409677419
2023,7,2023-07,GOLFO SAN JORGE,31511.9794419355
