periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2009-07,2009-07-01,2009,7,gas,cuenca,NOROESTE,promedio_diario,17332.9081612903,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,AUSTRAL,promedio_diario,25347.4143870968,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,CUYANA,promedio_diario,160.524496774194,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,GOLFO SAN JORGE,promedio_diario,11836.9305290323,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,NEUQUINA,promedio_diario,74747.5379990323,Producción de gas promedio diaria por cuenca
2009-08,2009-08-01,2009,8,gas,cuenca,NOROESTE,promedio_diario,17491.9645483871,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,AUSTRAL,promedio_diario,29010.9955666667,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,CUYANA,promedio_diario,154.51818,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14460.9012766667,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,NEUQUINA,promedio_diario,72441.6349833333,Producción de gas promedio diaria por cuenca
2009-09,2009-09-01,2009,9,gas,cuenca,NOROESTE,promedio_diario,17079.5179,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,AUSTRAL,promedio_diario,28457.0193306452,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,CUYANA,promedio_diario,166.969961290323,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14585.8137967742,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,NEUQUINA,promedio_diario,72301.8481777419,Producción de gas promedio diaria por cuenca
2009-10,2009-10-01,2009,10,gas,cuenca,NOROESTE,promedio_diario,17289.0692903226,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,AUSTRAL,promedio_diario,27997.9152666667,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,CUYANA,promedio_diario,169.726573333333,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,DEL COLORADO,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,GOLFO SAN JORGE,promedio_diario,14042.2737933333,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,LOS BOLSONES,promedio_diario,0.0,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,NEUQUINA,promedio_diario,65172.064683,Producción de gas promedio diaria por cuenca
2009-11,2009-11-01,2009,11,gas,cuenca,NOROESTE,promedio_diario,16948.7387,Producción de gas promedio diaria por cuenca
2009-12,2009-12-01,2009,12,gas,cuenca,AUSTRAL,promedio_diario,26989.444516129,Producción de gas promedio diaria por cuenca
2009-12,2009-12-01,2009,12,gas,cuenca,CUYANA,promedio_diario,164.780383870968,Producción de gas promedio diaria por cuenca
