periodo_str,periodo_dt,anio,mes,producto,agrupador_tipo,agrupador_nombre,tipo_recurso,produccion,source_resource
2009-05,2009-05-01,2009,5,gas,provincia,Jujuy,promedio_diario,11.0839032258065,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,La Pampa,promedio_diario,1310.75393548387,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,Mendoza,promedio_diario,6642.27237764516,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,Neuquén,promedio_diario,66040.9265594516,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,Rio Negro,promedio_diario,2460.30487096774,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,Salta,promedio_diario,17289.5247419355,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,Santa Cruz,promedio_diario,13080.6929387097,Producción de gas promedio diaria por provincia
2009-05,2009-05-01,2009,5,gas,provincia,Tierra del Fuego,promedio_diario,11711.4248064516,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Chubut,promedio_diario,9804.62042666667,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Estado Nacional,promedio_diario,7655.18883333333,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Formosa,promedio_diario,106.946,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Jujuy,promedio_diario,11.523,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,La Pampa,promedio_diario,1290.79666666667,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Mendoza,promedio_diario,7042.07227333333,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Neuquén,promedio_diario,67261.1478646667,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Rio Negro,promedio_diario,2440.1445,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Salta,promedio_diario,17387.1017333333,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Santa Cruz,promedio_diario,13486.7835866667,Producción de gas promedio diaria por provincia
2009-06,2009-06-01,2009,6,gas,provincia,Tierra del Fuego,promedio_diario,12438.6786666667,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Chubut,promedio_diario,9833.17684516129,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Estado Nacional,promedio_diario,8284.46064516129,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Formosa,promedio_diario,101.65064516129,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Jujuy,promedio_diario,12.3925806451613,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,La Pampa,promedio_diario,1294.88225806452,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Mendoza,promedio_diario,6862.06627419355,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Neuquén,promedio_diario,66515.9218741935,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Rio Negro,promedio_diario,2159.74129032258,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Salta,promedio_diario,17218.8649354839,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,San Juan,promedio_diario,0.0,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Santa Cruz,promedio_diario,13658.792816129,Producción de gas promedio diaria por provincia
2009-07,2009-07-01,2009,7,gas,provincia,Tierra del Fuego,promedio_diario,12260.7605806452,Producción de gas promedio diaria por provincia
